SalesOrderNumber,OrderDate,ProductKey,CustomerKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductCost,SalesAmount,TaxAmt,Freight
SO44065,30/08/2016,310,28062,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44073,31/08/2016,351,11044,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44068,31/08/2016,313,13541,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44072,31/08/2016,311,16656,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44071,31/08/2016,313,16691,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44070,31/08/2016,349,19829,6,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44069,31/08/2016,349,28395,7,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44134,01/09/2016,310,13821,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44137,01/09/2016,314,17328,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44136,01/09/2016,311,22114,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44135,01/09/2016,310,28156,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44140,02/09/2016,311,12221,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44141,02/09/2016,313,13572,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44138,02/09/2016,310,13765,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44139,02/09/2016,311,13792,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44144,02/09/2016,312,17071,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44145,02/09/2016,310,17309,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44146,02/09/2016,313,17310,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44147,02/09/2016,310,17320,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44142,02/09/2016,313,22058,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44143,02/09/2016,313,28145,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44149,03/09/2016,312,17242,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44150,03/09/2016,312,17315,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44151,03/09/2016,328,25558,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44148,03/09/2016,310,28172,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44152,04/09/2016,346,11334,10,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44157,04/09/2016,314,17055,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44156,04/09/2016,346,25887,1,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44155,04/09/2016,313,28131,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44153,04/09/2016,312,28168,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44154,04/09/2016,311,28181,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44158,05/09/2016,311,13567,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44159,05/09/2016,311,28182,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44160,05/09/2016,312,28186,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44161,06/09/2016,314,13772,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44166,06/09/2016,338,14581,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44165,06/09/2016,313,17065,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44167,06/09/2016,314,17308,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44164,06/09/2016,310,28088,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44162,06/09/2016,311,28185,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44163,06/09/2016,314,28193,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44168,07/09/2016,313,12211,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44172,07/09/2016,338,14584,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44171,07/09/2016,313,28112,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44169,07/09/2016,311,28179,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44170,07/09/2016,314,28183,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44173,08/09/2016,312,13784,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44174,08/09/2016,311,17229,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44175,08/09/2016,313,17246,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44180,09/09/2016,347,11058,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44177,09/09/2016,350,11337,10,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44176,09/09/2016,314,12220,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44181,09/09/2016,312,17294,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44182,09/09/2016,310,17299,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44179,09/09/2016,350,25888,1,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44178,09/09/2016,312,28097,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44184,10/09/2016,314,17247,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44185,10/09/2016,310,17280,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44183,10/09/2016,310,28158,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44187,12/09/2016,313,17069,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44186,12/09/2016,347,25889,4,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44190,13/09/2016,348,11061,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44191,13/09/2016,310,17248,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44188,13/09/2016,334,20052,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44189,13/09/2016,322,20054,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44192,14/09/2016,312,13570,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44194,14/09/2016,310,17064,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44195,14/09/2016,313,17249,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44196,14/09/2016,314,17295,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44193,14/09/2016,312,28164,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44199,15/09/2016,313,17259,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44200,15/09/2016,311,17312,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44197,15/09/2016,312,28096,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44198,15/09/2016,310,28150,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44201,16/09/2016,313,12254,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44204,16/09/2016,336,14580,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44205,16/09/2016,312,17285,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44203,16/09/2016,312,28149,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44202,16/09/2016,311,28159,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44206,17/09/2016,347,11250,10,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44209,17/09/2016,311,17257,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44208,17/09/2016,347,25879,4,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44207,17/09/2016,313,28162,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44210,18/09/2016,310,13783,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44214,18/09/2016,311,17332,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44213,18/09/2016,310,17351,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44211,18/09/2016,313,28154,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44212,18/09/2016,312,28170,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44220,19/09/2016,345,11060,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44216,19/09/2016,314,13560,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44219,19/09/2016,338,14590,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44221,19/09/2016,314,17255,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44222,19/09/2016,311,17258,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44218,19/09/2016,311,22109,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44217,19/09/2016,310,28148,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44215,19/09/2016,312,28180,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44223,20/09/2016,310,13847,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44224,20/09/2016,314,28166,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44228,21/09/2016,344,11333,10,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44226,21/09/2016,313,12255,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44230,21/09/2016,312,17241,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44232,21/09/2016,312,17334,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44231,21/09/2016,334,17973,7,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44225,21/09/2016,322,20060,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44229,21/09/2016,344,25886,1,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44227,21/09/2016,349,28401,7,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44233,22/09/2016,310,13841,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44237,22/09/2016,310,17056,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44238,22/09/2016,311,17079,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44235,22/09/2016,313,22117,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44234,22/09/2016,312,28184,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44236,22/09/2016,312,28191,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44239,23/09/2016,311,12217,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44240,23/09/2016,311,13580,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44243,23/09/2016,312,17278,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44244,23/09/2016,312,17329,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44245,23/09/2016,330,25556,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44241,23/09/2016,313,28155,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44242,23/09/2016,313,28163,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44246,24/09/2016,312,12219,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44247,24/09/2016,310,17233,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44248,24/09/2016,313,17240,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44249,25/09/2016,313,13845,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44250,25/09/2016,312,28167,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44251,25/09/2016,311,28190,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44252,26/09/2016,312,13777,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44255,26/09/2016,340,14585,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44256,26/09/2016,312,17232,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44253,26/09/2016,310,28099,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44254,26/09/2016,314,28142,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44257,27/09/2016,313,12212,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44258,27/09/2016,310,13579,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44263,27/09/2016,310,17279,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44264,27/09/2016,313,17286,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44262,27/09/2016,322,20149,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44261,27/09/2016,312,22112,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44265,27/09/2016,320,25557,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44266,27/09/2016,336,25559,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44259,27/09/2016,312,28171,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44260,27/09/2016,312,28194,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44268,28/09/2016,312,13820,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44267,28/09/2016,336,19339,8,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44269,29/09/2016,326,14589,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44272,30/09/2016,311,12256,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44270,30/09/2016,314,13794,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44271,30/09/2016,314,13846,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44275,30/09/2016,311,17256,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44276,30/09/2016,313,17277,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44277,30/09/2016,311,17288,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44278,30/09/2016,310,17293,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44279,30/09/2016,313,17326,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44273,30/09/2016,311,28147,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44274,30/09/2016,314,28152,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44323,01/10/2016,344,11072,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44320,01/10/2016,314,14429,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44322,01/10/2016,328,17975,7,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44321,01/10/2016,311,28222,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44325,02/10/2016,351,11095,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44324,02/10/2016,311,12267,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44326,02/10/2016,312,17728,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44329,03/10/2016,311,17904,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44328,03/10/2016,310,17921,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44330,03/10/2016,312,28199,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44327,03/10/2016,314,28598,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44332,04/10/2016,310,17510,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44331,04/10/2016,311,28257,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44337,05/10/2016,351,11097,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44333,05/10/2016,345,11343,10,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44340,05/10/2016,314,17354,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44338,05/10/2016,314,18188,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44339,05/10/2016,311,18189,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44335,05/10/2016,324,20165,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44336,05/10/2016,345,25895,1,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44334,05/10/2016,311,28273,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44342,06/10/2016,320,14610,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44343,06/10/2016,314,17920,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44341,06/10/2016,348,25905,4,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44344,07/10/2016,310,14427,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44346,07/10/2016,336,14602,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44347,07/10/2016,312,17911,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44345,07/10/2016,313,28200,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44355,08/10/2016,347,11093,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44356,08/10/2016,345,11099,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44348,08/10/2016,313,14159,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44353,08/10/2016,326,14591,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44354,08/10/2016,336,14603,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44357,08/10/2016,310,17511,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44358,08/10/2016,310,17732,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44349,08/10/2016,311,28243,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44350,08/10/2016,312,28244,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44351,08/10/2016,314,28271,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44352,08/10/2016,311,28297,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44364,09/10/2016,348,11092,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44361,09/10/2016,310,13686,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44360,09/10/2016,311,14158,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44359,09/10/2016,311,14525,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44366,09/10/2016,313,17502,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44365,09/10/2016,313,17912,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44367,09/10/2016,328,25562,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44362,09/10/2016,310,28259,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44363,09/10/2016,312,28285,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44368,10/10/2016,314,14150,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44371,10/10/2016,311,17514,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44372,10/10/2016,310,17736,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44370,10/10/2016,313,18193,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44369,10/10/2016,310,28250,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44379,11/10/2016,351,11080,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44373,11/10/2016,310,13767,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44374,11/10/2016,310,14157,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44375,11/10/2016,310,14183,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44380,11/10/2016,310,17915,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44378,11/10/2016,349,25903,1,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44377,11/10/2016,310,28234,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44376,11/10/2016,349,29399,8,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44387,12/10/2016,351,11096,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44382,12/10/2016,347,11341,10,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44381,12/10/2016,313,14191,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44390,12/10/2016,314,17353,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44391,12/10/2016,313,17730,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44392,12/10/2016,314,17910,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44388,12/10/2016,310,17924,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44389,12/10/2016,313,17925,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44383,12/10/2016,310,28268,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44384,12/10/2016,311,28296,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44385,12/10/2016,314,28298,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44386,12/10/2016,312,28587,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44397,13/10/2016,330,14596,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44398,13/10/2016,312,17733,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44396,13/10/2016,345,25901,4,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44394,13/10/2016,313,28246,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44395,13/10/2016,314,28339,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44393,13/10/2016,345,29398,8,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44401,14/10/2016,312,17515,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44399,14/10/2016,311,28240,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44400,14/10/2016,312,28588,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44402,15/10/2016,314,13666,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44403,15/10/2016,350,19844,6,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44407,16/10/2016,351,11077,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44408,16/10/2016,351,11103,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44409,16/10/2016,320,25563,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44404,16/10/2016,314,28221,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44405,16/10/2016,310,28224,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44406,16/10/2016,313,28299,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44412,17/10/2016,349,11100,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44410,17/10/2016,310,28223,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44411,17/10/2016,312,28584,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44416,18/10/2016,345,11069,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44413,18/10/2016,310,13606,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44419,18/10/2016,310,17352,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44420,18/10/2016,311,17512,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44417,18/10/2016,311,17917,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44418,18/10/2016,311,17919,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44414,18/10/2016,311,28340,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44415,18/10/2016,312,28355,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44421,19/10/2016,313,13607,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44425,19/10/2016,311,17504,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44424,19/10/2016,312,17916,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44422,19/10/2016,326,19353,8,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44423,19/10/2016,313,28586,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44426,20/10/2016,314,13770,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44427,20/10/2016,314,14146,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44431,20/10/2016,312,17725,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44430,20/10/2016,313,17927,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44428,20/10/2016,313,28362,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44429,20/10/2016,314,28583,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44432,21/10/2016,314,14165,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44433,21/10/2016,312,28270,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44434,21/10/2016,310,28580,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44437,22/10/2016,344,11076,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44438,22/10/2016,312,17909,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44436,22/10/2016,322,26630,6,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44435,22/10/2016,312,28573,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44440,23/10/2016,312,12261,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44439,23/10/2016,310,14195,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44442,23/10/2016,334,14599,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44443,23/10/2016,310,17370,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44441,23/10/2016,312,22118,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44444,25/10/2016,311,13697,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44445,26/10/2016,314,17478,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44446,26/10/2016,313,17914,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44447,27/10/2016,312,12265,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44455,27/10/2016,312,17513,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44453,27/10/2016,310,17923,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44454,27/10/2016,310,17926,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44452,27/10/2016,332,20164,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44456,27/10/2016,320,25560,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44448,27/10/2016,311,28264,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44449,27/10/2016,312,28293,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44450,27/10/2016,310,28294,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44451,27/10/2016,313,28295,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44461,28/10/2016,313,17918,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44460,28/10/2016,334,20150,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44457,28/10/2016,311,28196,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44458,28/10/2016,314,28247,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44459,28/10/2016,314,28288,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
